class,start_frame,stop_frame,video_id,point
Sailing,0.25,1185.3494929797193,v_-FbWTFJ3kV0,573
Shoveling snow,0.0,624.2233666333666,v_-G-sh-NhYtk,310
Playing bagpipes,0.25,2766.333390425117,v_-G8N5FxjZbw,1358
Disc dog,342.7482449297972,3090.464352574103,v_-HHybw--2XA,1727
Fun sliding down,1764.161375498325,1931.1166951132263,v_-HKsU_uFUWo,1846
Fun sliding down,3033.021947119447,3411.4540538690585,v_-HKsU_uFUWo,3217
Smoking hookah,55.10845069890796,1560.5711266099843,v_-HaFSqzE4Nc,807
Canoeing,0.25,1015.2626094383775,v_-IkL9Kq9zfQ,512
Getting a haircut,810.7138584999999,1468.3441955,v_-JqLjPz-07E,1139
Getting a haircut,1735.7812745,4521.723297,v_-JqLjPz-07E,3137
Calf roping,508.07403544386176,2471.8204687835528,v_-KWToNMY1Lc,1477
Kayaking,850.4339348751951,2471.5937845039007,v_-K_cgWfJxiU,1655
Horseback riding,426.0492705422502,503.5127742772048,v_-KbDXeEoQ1E,464
Horseback riding,1481.4895089310066,3069.4913354975756,v_-KbDXeEoQ1E,2269
Horseback riding,3166.3207151662687,3456.808854172348,v_-KbDXeEoQ1E,3309
Horseback riding,4822.103107500922,4938.298363103355,v_-KbDXeEoQ1E,4878
Sailing,2200.6401562184938,2292.333496060931,v_-KjJxkFUhv4,2246
Using the pommel horse,118.92605622592251,1329.5323208846721,v_-Kmx-BCAsQc,719
Bathing dog,2252.407307459645,3807.0992200159662,v_-L-LiCO1v-s,3004
Rope skipping,592.9938125168792,662.7577790384341,v_-NndIs9BaS4,628
Rope skipping,1744.0994185221953,1858.7116660250822,v_-NndIs9BaS4,1800
Rope skipping,2048.071031464635,2152.7169965759667,v_-NndIs9BaS4,2100
Smoking a cigarette,41.350306013300695,2574.056549327968,v_-Pa52Pf_Raw,1326
Smoking a cigarette,3390.7250930906566,6626.386538631436,v_-Pa52Pf_Raw,5012
Windsurfing,223.55739190606582,1592.2254616132168,v_-PbWrGLuHT8,923
Using the balance beam,213.60783896255847,5900.323196232449,v_-Q03gEypilg,2986
Chopping wood,165.4970121,1346.6590326,v_-Q9WotFs1MI,760
Chopping wood,1426.6784448,1429.3990368,v_-Q9WotFs1MI,1428
Arm wrestling,0.25,3194.2305103354133,v_-QuFk_ThRNg,1569
Powerbocking,0.3,206.40623415831095,v_-ROljbRVlos,102
Powerbocking,2.0,582.4467757009346,v_-Rv7tGWehRE,290
Putting on makeup,321.4986029578783,4731.799951226209,v_-SYV9IB-36s,2529
Starting a campfire,1222.193438386886,6314.6660983322445,v_-Sp-gOEGy2o,3709
Welding,2235.3598978868245,2299.945054945055,v_-UfNSW7yeSo,2268
Playing bagpipes,136.36821836509824,2521.7297523069756,v_-V00wKlFJA0,1340
Getting a haircut,397.2885699427977,4572.872497123245,v_-V5_GMuMzc8,2420
Rock-paper-scissors,278.7606823647449,304.8944963364397,v_-Wmrg_0jxA8,292
Calf roping,169.57517568235195,582.7653924858294,v_-X7fBYN5fBc,384
Futsal,790.9972061125981,878.8857845695534,v_-XCESzrIWXA,835
Futsal,1390.237513773657,4402.418750221741,v_-XCESzrIWXA,2890
Starting a campfire,1521.3453468750995,3554.2800719999996,v_-Xl95IW5H_s,2516
Shaving,878.498138125525,3882.885710069961,v_-YMpwZkNc2A,2412
Playing flauta,893.2291388143525,3204.655419079563,v_-YPp9kc3XDs,2039
Playing rubik cube,6.000000000000001,421.02074882995316,v_-YVhOi8vt_Q,218
Painting,923.0493369734788,4721.60627925117,v_-YjGbsbDoxs,2830
Playing lacrosse,601.8394631889173,1151.9812091184947,v_-YreL-4QCLg,882
Playing piano,12.008175959438377,439.35796745709825,v_-aWU5Yj_OPw,227
Longboarding,298.66278139066196,328.52905952972816,v_-ap649M020k,313
Longboarding,457.94959813234834,985.5871785891845,v_-ap649M020k,721
Longboarding,1134.9185692845153,1343.9825162579787,v_-ap649M020k,1243
Longboarding,1642.6452976486407,1811.8875404366827,v_-ap649M020k,1727
Longboarding,2180.2383041518324,2220.0600083372537,v_-ap649M020k,2200
Longboarding,2488.8565115888496,2528.6782157742714,v_-ap649M020k,2509
Longboarding,2678.009606469602,2737.7421627477347,v_-ap649M020k,2707
Longboarding,2897.028979489421,3145.914630648306,v_-ap649M020k,3018
Longboarding,3384.8448557608353,3583.953376687943,v_-ap649M020k,3486
Longboarding,3713.373915290563,3892.571584124961,v_-ap649M020k,3800
Longboarding,4171.323513422912,4270.877773886466,v_-ap649M020k,4223
Longboarding,4400.298312489086,4460.030868767219,v_-ap649M020k,4429
Longboarding,4868.20333666779,4947.846745038632,v_-ap649M020k,4907
Longboarding,5007.5792983303745,5236.554097259994,v_-ap649M020k,5126
Longboarding,5395.840913906686,5704.459121159652,v_-ap649M020k,5554
Futsal,115.7536535227643,2798.2187547242147,v_-b2lkhdJXf4,1507
Throwing darts,1091.5602656162248,1325.015351326053,v_-boJqGIgV9I,1210
Drinking coffee,5889.3804889921885,6028.827689828736,v_-c71seS8bWk,5957
Drinking coffee,6228.037976738088,6297.7615771563605,v_-c71seS8bWk,6264
Drinking beer,0.1,180.6012400624025,v_-cApkmTI3F8,89
Using the rowing machine,3659.629780173025,6204.601433231355,v_-ceM4HHukhE,4952
Arm wrestling,348.75580652106083,725.2886241809673,v_-cwPzzcNpGs,540
Futsal,351.38637032361765,6527.2680250326885,v_-deoJLN27hE,3429
Making a lemonade,2532.63541620382,4420.599999192123,v_-eCMRApm6n4,3488
Playing congas,0.2997002997002997,1381.549654295549,v_-ew9R4QppTk,703
Playing congas,2363.4490251897705,5291.920795463111,v_-ew9R4QppTk,3838
Using parallel bars,262.5767368357072,1730.3133683788908,v_-fLJHBqizNM,980
Fixing the roof,1331.1968142653616,2859.6079478088213,v_-fMxoShIXiM,2099
Javelin throw,3935.1592349999996,4238.2067175,v_-fjUWhSM6Hc,4090
Javelin throw,781.89024375,3710.1274087499996,v_-fjUWhSM6Hc,2225
Making a lemonade,1491.3076146318576,5937.442149687047,v_-fuvIQpA-QQ,3707
Rollerblading,85.91940041238014,1126.829831634824,v_-gZjpAPEhR4,601
Playing lacrosse,251.55889352457217,4625.675548651348,v_-h3NbdE8N9M,2519
Snow tubing,524.1815283000931,3402.0405647394728,v_-ibmoYKRxQk,1982
Elliptical trainer,230.95342099398263,592.4457321149989,v_-jl_v7zi17A,413
Elliptical trainer,712.9431691553376,813.3577000222866,v_-jl_v7zi17A,762
Elliptical trainer,1074.435480276354,2008.2906173389795,v_-jl_v7zi17A,1546
Elliptical trainer,2219.161132159572,3353.8453309560955,v_-jl_v7zi17A,2778
Elliptical trainer,3815.7521729440614,4237.493202585247,v_-jl_v7zi17A,4026
Elliptical trainer,4488.529529752618,4819.897481613551,v_-jl_v7zi17A,4652
Elliptical trainer,5181.389792734566,5251.679941029641,v_-jl_v7zi17A,5217
Elliptical trainer,5783.8769522620905,6034.9132783151335,v_-jl_v7zi17A,5910
Bullfighting,0.2997002997002997,4393.929200051649,v_-kAlrG4jS9M,2187
Making an omelette,0.3,1085.308461760813,v_-kky8-yaEPg,547
Doing a powerbomb,0.25,424.44126365054603,v_-kmomJph-6E,207
Beer pong,1643.9052153597474,5020.751429522384,v_-kuXhOsHAc4,3281
Beer pong,5161.905772879663,5954.5417009628545,v_-kuXhOsHAc4,5561
Beer pong,6193.418282029022,6334.572625386302,v_-kuXhOsHAc4,6264
Beer pong,6692.887496985553,6768.893681870243,v_-kuXhOsHAc4,6731
Walking the dog,9.838001160412015,383.24957433798215,v_-lER_VO9LUo,205
Walking the dog,483.1431162071411,756.6611475155523,v_-lER_VO9LUo,622
Clean and jerk,35.514575429017164,980.3674659126366,v_-lJS58hyo1c,499
Grooming horse,306.9072194576095,516.2925187137355,v_-lV2zo5XsCg,413
Playing accordion,2988.059282371295,3675.6879875195004,v_-nskwoky7vk,3322
Cleaning sink,636.9821962616821,6801.674299065421,v_-ntEh6HpeX0,3690
Baton twirling,883.774805537676,5144.149504119577,v_-od9zDziq9U,3011
Using the rowing machine,0.2997002997002997,3339.6372335147844,v_-pLiSHAz4fo,1727
Hitting a pinata,356.98658807808556,529.384985941904,v_-qGmUrF_7v4,441
Hitting a pinata,998.6917356822985,1132.7793784652683,v_-qGmUrF_7v4,1064
Hitting a pinata,1381.799286490784,1515.8869292737538,v_-qGmUrF_7v4,1448
Hitting a pinata,1678.7076383673602,1908.5721688524513,v_-qGmUrF_7v4,1792
Hitting a pinata,2100.125944256694,2301.2574084311486,v_-qGmUrF_7v4,2202
Hitting a pinata,3297.337040533211,3565.512326099151,v_-qGmUrF_7v4,3428
Hitting a pinata,3757.0661015033934,3939.0421881374236,v_-qGmUrF_7v4,3845
Braiding hair,0.25,385.45120000000003,v_-qtdjw3MYcY,191
Grooming dog,446.08675703468754,2551.215239433464,v_-rJVr9sQ1h8,1488
Peeling potatoes,1287.3712403041577,1438.8266803399408,v_-rKS00dzFxQ,1366
Futsal,0.25,4447.769274376417,v_-rwKyNnz89s,2266
Rafting,947.1883775351014,5123.428042121685,v_-rx6D1uBsUU,3038
Sailing,795.5809364999999,1791.150846,v_-s1MQAiOMeY,1281
Sailing,795.5809364999999,1791.150846,v_-s1MQAiOMeY,1301
Using parallel bars,156.96786402365186,1473.4725300284738,v_-sXrwv7C5CI,802
Vacuuming floor,746.0152843100735,2783.9106951083236,v_-t2ikmhg9_w,1733
Vacuuming floor,3557.2192215273026,4221.354779510661,v_-t2ikmhg9_w,3897
Playing congas,6.0,4185.03,v_-t_Zhm1b0FI,2108
Getting a tattoo,74.62842491419656,1649.5455299999999,v_-tv6laq1ic0,876
Playing squash,1004.7324696987879,2990.625972857096,v_-tvhSol-wTs,2004
Having an ice cream,89.07747478730317,306.8224131562665,v_-uICMT1yOcM,199
Having an ice cream,762.1072842913717,979.8522226603351,v_-uICMT1yOcM,869
Having an ice cream,1880.524467731956,1984.5044347228434,v_-uICMT1yOcM,1931
Having an ice cream,2820.866652847932,2994.0777631105243,v_-uICMT1yOcM,2908
Tai chi,1926.368327460371,5508.420908264901,v_-ucwgrxTBEg,3688
Using the pommel horse,408.3453052407811,1506.178735461107,v_-ux1hQSR1AM,949
Playing harmonica,102.66214915084915,518.7869586413586,v_-v-Zail6TNw,308
Playing harmonica,572.38455014985,886.8245454545454,v_-v-Zail6TNw,729
Swinging at the playground,5.994005994005994,2080.048001920077,v_-v9YLmGCYO0,1035
Kayaking,1649.4961839289897,2924.106871510482,v_-vDMeHr1ZfI,2269
Kayaking,3277.570339495265,3759.5659776563343,v_-vDMeHr1ZfI,3515
Kayaking,3920.23119037669,4819.956381610684,v_-vDMeHr1ZfI,4350
Kayaking,5398.351147403967,5676.83751611925,v_-vDMeHr1ZfI,5539
Camel ride,5.994005994005994,236.18014638422804,v_-vKXPND_mD8,117
Welding,155.75957583757895,1405.6243756243757,v_-vPshfXc1fc,766
Triple jump,4.237876755070203,181.0986,v_-vqefJDOxkw,92
Doing kickboxing,419.4215288611544,5601.525000000001,v_-wFNUGYf298,2972
Fun sliding down,5.9884,388.8756721123245,v_-wWtZjqIH9o,203
Spinning,2036.7065289641187,6534.584348230889,v_-wcSkAAeOK8,4227
Laying tile,285.31790535528853,4703.669468285757,v_-x1twrM_ABM,2506
Canoeing,223.15152992481782,1896.5862167800185,v_-xQvJmC2jhk,1059
Springboard diving,461.6071915603897,520.9566876181541,v_-y5p8UMdM20,490
Springboard diving,817.8201205970317,910.1546503418579,v_-y5p8UMdM20,864
Springboard diving,982.7032094270785,1022.2751507462896,v_-y5p8UMdM20,1002
Springboard diving,1213.539533789144,1411.3992403852,v_-y5p8UMdM20,1313
Springboard diving,1582.8776527684486,1655.426211853669,v_-y5p8UMdM20,1619
Springboard diving,1879.6672126625326,1958.8110953009548,v_-y5p8UMdM20,1920
Springboard diving,2156.670801897011,2222.6240374290296,v_-y5p8UMdM20,2190
Springboard diving,2624.938774174344,2671.1060390467565,v_-y5p8UMdM20,2647
Springboard diving,3007.467540260052,3165.755305536897,v_-y5p8UMdM20,3086
Springboard diving,3647.2139249206334,3726.3578075590553,v_-y5p8UMdM20,3687
Skiing,470.3555188372277,5478.594289412446,v_-y8LMGQt8uI,3007
Knitting,0.2997002997002997,1709.6638774641895,v_-yOwB5rvMAo,865
Shot put,833.9727145085802,1168.9873946957875,v_-ySxFjhhK4Y,996
Shot put,1903.1685023400935,2209.671294851794,v_-ySxFjhhK4Y,2056
Decorating the Christmas tree,584.0284055872556,1803.262987617407,v_-yn3D1fOfr0,1184
Applying sunscreen,1363.14968826805,6377.948541458541,v_-ypKYhjrlXw,3884
Bathing dog,0.3,3216.848387404884,v_-z0ZvJD9gY4,1605
High jump,48.205148665686885,1360.3257806390177,v_-zHX3Gdx6I4,716
Springboard diving,38.64828,345.5429017160686,v_-zfOvigQLdA,193
Springboard diving,415.5023400936037,492.07956318252724,v_-zfOvigQLdA,454
Preparing pasta,2424.149278021978,5006.5001193502285,v_-zp0Sban5Wk,3703
Preparing pasta,1143.4501716848672,2841.4491390795633,v_0-CYG7bH54A,1976
High jump,48.485204714311024,261.8201054572795,v_0-F3q8Aj9Zk,154
High jump,717.5810297718032,1047.280421829118,v_0-F3q8Aj9Zk,882
High jump,1435.1620595436063,2560.0188089156222,v_0-F3q8Aj9Zk,2001
High jump,2976.991569458697,4528.518120316649,v_0-F3q8Aj9Zk,3787
High jump,4829.126389545378,5857.012729488771,v_0-F3q8Aj9Zk,5342
Gargling mouthwash,84.16297838038112,748.6075726261043,v_0-ReTddxkhg,410
Playing ten pins,319.0674118393307,3594.826173389792,v_0-auIBOTx9E,1945
Playing ten pins,3835.899329001731,4544.938021978021,v_0-auIBOTx9E,4187
Spread mulch,1723.9008777649806,1871.875202036653,v_0-kEI13BtcY,1798
Spread mulch,3174.049255627368,3285.029998831122,v_0-kEI13BtcY,3227
Spread mulch,3469.997904170712,3506.9914852386305,v_0-kEI13BtcY,3488
Spread mulch,4172.875944461155,4491.0207416452495,v_0-kEI13BtcY,4332
Plastering,327.1989775824455,3807.586638367347,v_00Dk03Jr70M,2075
Javelin throw,87.64820592823713,470.3787051482059,v_00S8I27qDU4,276
Drum corps,786.5669028603212,1038.6992851580833,v_02V8Hz-M6BM,912
Drum corps,1224.0273792482853,1338.241204675968,v_02V8Hz-M6BM,1279
Rafting,233.8841560062403,1670.1727550702028,v_02WlEYafQ9Q,944
Doing step aerobics,232.48389576102525,2197.6993271159417,v_02yDi9BaDO8,1204
Surfing,320.4260530421217,3983.478432137286,v_03BMaaMEcNo,2167
Blowing leaves,0.0,964.01,v_03KTIy44yTo,470
Calf roping,811.263650546022,2248.0343213728547,v_047dUA_39x8,1540
Shaving,406.7225286414054,4941.246039451968,v_04LdesS7Pxk,2741
Snowboarding,1566.7733670385776,2977.980584158431,v_06dIgOEgYp0,2243
Snowboarding,3189.1060733338427,4111.391104994849,v_06dIgOEgYp0,3654
Snowboarding,4411.41153698096,5378.144040047317,v_06dIgOEgYp0,4901
Snowboarding,5889.289961208838,5978.1849040195375,v_06dIgOEgYp0,5933
Snowboarding,6300.429071708323,6533.778296586408,v_06dIgOEgYp0,6416
Playing drums,238.1930807312027,6490.761024002884,v_06eyqLosXjU,3356
Skateboarding,595.8597092907092,5778.786911762185,v_06ofnvq2Hjs,3171
Using parallel bars,66.02726410095364,816.2093711202994,v_07GFy_Z7Nuc,438
Using parallel bars,815.0358299700299,1647.8719317110347,v_07GFy_Z7Nuc,1217
Kayaking,1162.384103345952,4001.1986733266735,v_085A7Iv6xzA,2614
BMX,982.1411902357926,1575.0190763255437,v_08ItAtlb60Q,1284
Canoeing,205.60309722308892,1790.4603049843995,v_08afjR_3SwI,985
Painting,164.040894238264,5496.593940351029,v_08uNrWxxHGY,2752
Raking leaves,5.994005994005994,752.5399770297729,v_08wKlw4a_so,383
Cleaning shoes,2131.04043672,4530.036310820593,v_09G6PvM5q9Y,3316
Cleaning shoes,1121.5360548,1629.21462816,v_09G6PvM5q9Y,1376
Skiing,731.4018037546223,2271.916852912795,v_09Kr5TQ9DHQ,1496
Beach soccer,248.35181978707723,577.2501757213146,v_09MaNbzc2TA,415
Beach soccer,865.8752635819718,1167.9247741338227,v_09MaNbzc2TA,1018
Beach soccer,1295.4567897001593,1570.6574548696233,v_09MaNbzc2TA,1431
Beach soccer,1859.2825427302807,2664.747904201882,v_09MaNbzc2TA,2250
Beach soccer,2886.2508786065728,3772.7883037399415,v_09MaNbzc2TA,3315
Ice fishing,743.3554212168486,925.432527301092,v_0AjYz-s4Rek,835
Ice fishing,1129.6659126365053,1292.4143915756629,v_0AjYz-s4Rek,1209
Ice fishing,1439.2071372854914,1576.4264430577223,v_0AjYz-s4Rek,1507
Windsurfing,9.848849999999999,94.70280811232448,v_0BXBfSWIR2k,51
Playing congas,162.66827765990638,2015.8108133541339,v_0Bd8Js6Pf6E,1088
Skateboarding,55.472458524314995,208.02171946618125,v_0CTnYEE7rdo,128
Skateboarding,506.1861840343744,963.833966859973,v_0CTnYEE7rdo,735
Skateboarding,1289.7346606903236,1712.7121569382255,v_0CTnYEE7rdo,1503
Skateboarding,3196.6004224636517,3390.7540272987544,v_0CTnYEE7rdo,3293
Rollerblading,770.5362729282017,5493.471217185392,v_0D9EmyHxhcg,3117
Playing blackjack,0.2997002997002997,4025.2464384289656,v_0DEF7Mp7ZP4,2016
Waterskiing,456.1122995769372,649.4849083816221,v_0EDEA8dZeGo,553
Waterskiing,1741.778833791869,2055.3560372589254,v_0EDEA8dZeGo,1889
Waterskiing,2577.98470970402,3043.124203603614,v_0EDEA8dZeGo,2819
Waxing skis,0.2997002997002997,4941.7815258064875,v_0EbXjHsMBmM,2490
Belly dance,158.86271097102386,4702.336234009361,v_0FTaJwbFdZI,2400
Fun sliding down,1349.3114264455783,1611.929113520408,v_0GpNcvAVWVg,1479
Getting a piercing,901.9976034417999,1698.526028121644,v_0Gr4aKQzGYk,1304
Calf roping,75.64561325310156,590.4287194071763,v_0HrPpZa_xv8,332
Walking the dog,380.990552100006,618.4194468869664,v_0IFJNGqjsUQ,494
Walking the dog,2683.4986713130866,2827.0603286261316,v_0IFJNGqjsUQ,2758
Elliptical trainer,0.25,2723.099102964119,v_0IN40z63WAU,1358
Elliptical trainer,2867.848556942278,5582.382098283932,v_0IN40z63WAU,4252
Tug of war,642.5422581903276,1097.4688182527302,v_0IxId05Eo6k,866
Tug of war,1233.6147230889237,1681.9000195007802,v_0IxId05Eo6k,1464
Futsal,156.02035571785984,594.9968331668332,v_0J55EGFLglQ,376
Doing nails,202.54026593610791,6449.3084200510875,v_0JCM9uzZafU,3363
Tennis serve with ball bouncing,321.826788,2427.4326659999997,v_0JpULUYPDX0,1352
Tennis serve with ball bouncing,533.2212168486739,888.7020280811232,v_0JpULUYPDX0,715
Tennis serve with ball bouncing,1693.2112324492978,2179.6586583463336,v_0JpULUYPDX0,1939
Tennis serve with ball bouncing,2558.5263650546026,2928.0393135725426,v_0JpULUYPDX0,2748
Discus throw,30.722787353052563,1537.3682791467502,v_0K1SrDmREzs,774
Baking cookies,3407.5727696463,4578.671764465076,v_0KwSF8NdEug,3987
Snow tubing,933.879822922787,1569.3601757992399,v_0L959X4oxaY,1266
Kayaking,377.3344956135908,549.0867487894321,v_0LebHO3TvzE,461
Getting a tattoo,326.0905241404461,6345.400854995239,v_0McanL-Gob8,3327
Mowing the lawn,326.52258057740005,1287.0273334668102,v_0Mn0gxECBLA,817
Raking leaves,0.0,552.3149999999999,v_0MtST08F2Xc,276
Fun sliding down,1189.6778471138846,1240.6640405616224,v_0MyaFtXcTKI,1215
Fun sliding down,1359.631825273011,1572.0742979719187,v_0MyaFtXcTKI,1465
Fun sliding down,1801.5121684867395,1945.9730499219968,v_0MyaFtXcTKI,1874
Fun sliding down,1996.959243369735,2260.3879095163807,v_0MyaFtXcTKI,2125
Fun sliding down,2566.305070202808,2608.7935647425898,v_0MyaFtXcTKI,2588
Fun sliding down,2838.2314352574103,2965.6969188767553,v_0MyaFtXcTKI,2901
Fun sliding down,4104.388572542902,4231.854056162247,v_0MyaFtXcTKI,4167
Fun sliding down,4478.698400936038,4640.169500780032,v_0MyaFtXcTKI,4560
Fun sliding down,4929.117784711389,5022.601053042122,v_0MyaFtXcTKI,4975
Hand washing clothes,1811.1449286713284,2562.097980023097,v_0O589B9zr84,2176
Doing crunches,626.5276017598758,1525.9816404310998,v_0OxOI3sAIrM,1064
Wrapping presents,769.0079488893841,7041.915646258503,v_0PLaN0hmMDY,3948
Grooming horse,85.1890079103179,2009.3295628675223,v_0PbmXOVIwGc,1044
Playing guitarra,176.76290045368046,1993.617016509232,v_0PnAEoMx-v0,1082
Playing water polo,1632.8810452418097,2496.3845553822152,v_0PyY_iHBZHk,2073
Doing step aerobics,349.6661286713287,4756.753854569767,v_0Q9RHSEFeMI,2503
Doing kickboxing,0.0,2880.0,v_0QDPpdms08g,1418
Doing kickboxing,1315.66603824,1848.7804262399998,v_0QDPpdms08g,1580
Hammer throw,1177.3277722945652,1692.4086726734372,v_0Qed9-9yp9Q,1435
Hammer throw,3229.475486502453,5069.0500928237125,v_0Qed9-9yp9Q,4148
Hammer throw,2223.841331045242,2681.691016848674,v_0Qed9-9yp9Q,2451
Playing harmonica,672.2290465618624,2819.8698966166435,v_0RUMAGGab1k,1744
Calf roping,4.800000000000001,52.13904775039002,v_0RUs80IYF38,28
Calf roping,316.1623108268331,702.2131324680188,v_0RUs80IYF38,506
Roof shingle removal,0.29970029970029977,929.9258161686128,v_0RZ5_8VD4vc,457
Doing fencing,1555.7890471463013,1941.179132879601,v_0S0fNrI4oVs,1749
Blow-drying hair,1083.5020950248177,1235.5444847845904,v_0SmA1cGocz4,1158
Blow-drying hair,1363.5801814243991,4132.3521212602645,v_0SmA1cGocz4,2715
Blow-drying hair,4300.398973100014,4708.512756139404,v_0SmA1cGocz4,4503
Playing beach volleyball,77.60983981658364,857.784372526864,v_0T14tLwBafQ,466
Sumo,549.0474267430181,1106.950594448452,v_0T1FKHx3yOk,840
Cheerleading,295.71253419932714,4809.219610633386,v_0UR4hXxt68E,2520
Welding,0.2997002997002997,4230.435617424697,v_0UcBldDI0RA,2155
Bungee jumping,1935.5096410390015,2384.9689928283933,v_0VHUSC4YFT4,2163
Cleaning sink,161.41125021624242,414.41209024984374,v_0WJX2A6PSnA,284
Curling,734.8018435756812,875.8244413511562,v_0WRxp0X0edY,806
Curling,1833.2936578267488,2523.562162727758,v_0WRxp0X0edY,2170
Curling,4156.455400127993,4297.477997903468,v_0WRxp0X0edY,4223
Curling,4579.523193454418,4766.507592407593,v_0WRxp0X0edY,4674
Sumo,715.3817614787091,3135.9364343759053,v_0WVkoTBmhA0,1883
Tug of war,0.25,2396.8995709828396,v_0X34KkUlCAI,1209
Removing ice from car,0.0,388.9672779139737,v_0XRZ2F5B7fQ,191
Making a cake,161.19684060089676,2458.251819163676,v_0YPfoB84Fes,1347
Playing congas,5.999999999999999,4982.770068027211,v_0YQPGAsZPgY,2547
River tubing,593.6832000776135,968.4664492886208,v_0Yb2EQlAEYM,779
River tubing,1167.466404621899,1618.5329700439963,v_0Yb2EQlAEYM,1389
Rock climbing,278.88940537213324,1744.3264626911607,v_0Z_mhRoqG2E,993
Hopscotch,803.6598644999999,1384.9170809999998,v_0Zg9UgCp4a4,1091
Arm wrestling,120.57247728552132,1607.6330003849503,v_0ZzKrBk1ac8,859
Snowboarding,647.3625680128898,5511.830884283749,v_0_9_HIvxNMw,3061
Using the pommel horse,0.0,1429.18820861678,v_0_BvBpwDMpU,716
Having an ice cream,395.53114296838646,467.73128098393863,v_0_GpcrCLdag,432
Having an ice cream,521.0966003867379,587.0184655313725,v_0_GpcrCLdag,554
Having an ice cream,725.1404686915591,900.9321090772512,v_0_GpcrCLdag,811
Having an ice cream,1064.167203721108,1337.2720736060226,v_0_GpcrCLdag,1196
Having an ice cream,1751.6380830865828,1830.1164939730525,v_0_GpcrCLdag,1791
Cutting the grass,364.3740561622465,2359.83,v_0_IShglbOQ4,1348
