class,start_frame,stop_frame,video_id,point
take_spoon,1521.0,1563.0,03_Sink1,1542
scoop_spoon,1622.0,1644.0,03_Sink1,1633
stir_spoon,1709.0,1798.0,03_Sink1,1754
pick-up_cup,203.0,239.0,03_Sink2,221
turn_tap,327.0,373.0,03_Sink2,350
rinse_cup,358.0,592.0,03_Sink2,472
fill_cup,592.0,692.0,03_Sink2,643
turn_tap,648.0,701.0,03_Sink2,673
put_cup,838.0,891.0,03_Sink2,864
press_button,958.0,1015.0000000000001,03_Sink2,986
take_cup,1104.0,1147.0,03_Sink2,1126
put_cup,1269.0,1302.0,03_Sink2,1285
pick-up_jar,1404.0,1450.0,03_Sink2,1426
put_jar,1493.0,1524.0,03_Sink2,1508
open_jar,1545.0,1588.0,03_Sink2,1566
take_spoon,1608.0,1650.0,03_Sink2,1629
scoop_spoon,1714.0,1738.0,03_Sink2,1725
stir_spoon,1793.0,1887.0,03_Sink2,1838
pick-up_plug,253.0,316.0,04_Desk2,284
plug_plug,348.0,425.0,04_Desk2,386
insert_wire,534.0,665.0,04_Desk2,602
switch-on_socket,737.0,797.0,04_Desk2,767
pick-up_tape,933.0,975.0,04_Desk2,954
place_tape,1051.0,1111.0,04_Desk2,1080
scan_card-reader,184.0,225.0,04_Door2,204
open_door,284.0,333.0,04_Door2,308
pull_drawer,128.0,216.0,04_Printer1,170
push_drawer,227.0,313.0,04_Printer1,271
press_button,422.0,464.0,04_Printer1,443
press_button,517.0,546.0,04_Printer1,531
pull_drawer,124.00000000000001,216.0,04_Printer2,170
push_drawer,226.0,278.0,04_Printer2,252
press_button,370.0,409.0,04_Printer2,389
press_button,482.0,508.99999999999994,04_Printer2,495
move_rest,153.0,260.0,05_Row1,207
move_seat,414.0,523.0,05_Row1,467
pull-out_weight-pin,838.0,872.0,05_Row1,854
insert_weight-pin,872.0,931.0,05_Row1,901
rotate_weight-setting,938.0,998.9999999999999,05_Row1,968
pull_rowing-machine,1153.0,1203.0,05_Row1,1177
push_rowing-machine,1203.0,1241.0,05_Row1,1221
pull_rowing-machine,1241.0,1274.0,05_Row1,1257
push_rowing-machine,1274.0,1303.0,05_Row1,1287
pull_rowing-machine,1303.0,1335.0,05_Row1,1319
push_rowing-machine,1335.0,1365.0,05_Row1,1349
pull_rowing-machine,1365.0,1395.0,05_Row1,1379
push_rowing-machine,1395.0,1422.0,05_Row1,1408
pull_rowing-machine,1422.0,1453.0,05_Row1,1437
push_rowing-machine,1453.0,1483.0,05_Row1,1468
pull_rowing-machine,1483.0,1518.0,05_Row1,1500
push_rowing-machine,1518.0,1550.0,05_Row1,1534
pull_rowing-machine,1550.0,1578.0,05_Row1,1563
push_rowing-machine,1578.0,1622.0,05_Row1,1599
let-go_rowing-machine,1622.0,1682.0,05_Row1,1652
rotate_weight-setting,1750.0,1811.0,05_Row1,1780
pull_rowing-machine,1900.0,1936.0,05_Row1,1918
push_rowing-machine,1936.0,1970.0000000000002,05_Row1,1953
pull_rowing-machine,1970.0000000000002,2004.0,05_Row1,1987
push_rowing-machine,2004.0,2039.0,05_Row1,2021
push_rowing-machine,2039.0,2098.0,05_Row1,2068
pull_rowing-machine,2098.0,2134.0,05_Row1,2115
push_rowing-machine,2134.0,2233.0,05_Row1,2184
let-go_rowing-machine,2233.0,2247.0,05_Row1,2240
pull-out_weight-pin,2297.0,2340.0,05_Row1,2318
insert_weight-pin,2340.0,2437.0,05_Row1,2386
pull_rowing-machine,2491.0,2529.0,05_Row1,2509
push_rowing-machine,2529.0,2565.0,05_Row1,2546
pull_rowing-machine,2565.0,2595.0,05_Row1,2580
push_rowing-machine,2595.0,2626.0,05_Row1,2610
pull_rowing-machine,2626.0,2658.0,05_Row1,2642
push_rowing-machine,2658.0,2690.0,05_Row1,2674
pull_rowing-machine,2690.0,2720.0,05_Row1,2705
push_rowing-machine,2720.0,2751.0,05_Row1,2735
pull_rowing-machine,2751.0,2784.0,05_Row1,2767
push_rowing-machine,2784.0,2816.0,05_Row1,2799
pull_rowing-machine,2816.0,2847.0,05_Row1,2831
push_rowing-machine,2847.0,2928.0,05_Row1,2887
let-go_rowing-machine,2928.0,2953.0,05_Row1,2941
move_rest,141.0,219.0,05_Row2,179
move_seat,306.0,401.0,05_Row2,352
pull-out_weight-pin,583.0,618.0,05_Row2,600
insert_weight-pin,618.0,670.0,05_Row2,643
rotate_weight-setting,670.0,727.0,05_Row2,698
pull_rowing-machine,847.0,905.0,05_Row2,875
push_rowing-machine,905.0,938.0,05_Row2,921
pull_rowing-machine,938.0,968.0,05_Row2,953
push_rowing-machine,968.0,1001.0,05_Row2,984
pull_rowing-machine,1001.0,1036.0,05_Row2,1018
push_rowing-machine,1036.0,1066.0,05_Row2,1050
pull_rowing-machine,1066.0,1101.0,05_Row2,1083
push_rowing-machine,1101.0,1130.0,05_Row2,1115
pull_rowing-machine,1130.0,1164.0,05_Row2,1146
push_rowing-machine,1164.0,1194.0,05_Row2,1179
pull_rowing-machine,1194.0,1228.0,05_Row2,1210
push_rowing-machine,1228.0,1258.0,05_Row2,1243
pull_rowing-machine,1258.0,1289.0,05_Row2,1273
push_rowing-machine,1289.0,1323.0,05_Row2,1305
pull_rowing-machine,1323.0,1352.0,05_Row2,1337
push_rowing-machine,1352.0,1385.0,05_Row2,1368
pull_rowing-machine,1385.0,1417.0,05_Row2,1400
push_rowing-machine,1417.0,1449.0,05_Row2,1432
let-go_rowing-machine,1449.0,1484.0,05_Row2,1466
rotate_weight-setting,1517.0,1554.0,05_Row2,1535
pull_rowing-machine,1614.0,1648.0,05_Row2,1630
push_rowing-machine,1648.0,1676.0,05_Row2,1661
pull_rowing-machine,1675.0,1701.0,05_Row2,1688
push_rowing-machine,1701.0,1736.0,05_Row2,1718
pull_rowing-machine,1736.0,1762.0,05_Row2,1748
push_rowing-machine,1762.0,1794.0,05_Row2,1777
pull_rowing-machine,1794.0,1820.0,05_Row2,1807
push_rowing-machine,1820.0,1851.0,05_Row2,1835
pull_rowing-machine,1851.0,1882.0,05_Row2,1866
push_rowing-machine,1882.0,1910.0,05_Row2,1895
pull_rowing-machine,1910.0,1939.0000000000002,05_Row2,1924
push_rowing-machine,1939.0000000000002,1966.0,05_Row2,1952
pull_rowing-machine,1966.0,1999.0000000000002,05_Row2,1982
push_rowing-machine,1999.0000000000002,2030.0000000000002,05_Row2,2014
pull_rowing-machine,2030.0000000000002,2060.0,05_Row2,2044
push_rowing-machine,2060.0,2097.0,05_Row2,2078
let-go_rowing-machine,2097.0,2148.0,05_Row2,2121
press_button,174.0,206.0,05_Treadmill1,189
hold-down_button,384.0,580.0,05_Treadmill1,480
press_button,1026.0,1045.0,05_Treadmill1,1035
press_button,1045.0,1062.0,05_Treadmill1,1053
press_button,1062.0,1075.0,05_Treadmill1,1068
press_button,1472.0,1493.0,05_Treadmill1,1482
press_button,1493.0,1508.0,05_Treadmill1,1500
press_button,1508.0,1521.0,05_Treadmill1,1514
press_button,1540.0,1556.0,05_Treadmill1,1548
press_button,1761.0,1785.0,05_Treadmill1,1773
press_button,1785.0,1799.0,05_Treadmill1,1791
press_button,1847.0,1881.0,05_Treadmill1,1864
press_button,1881.0,1889.0,05_Treadmill1,1885
press_button,1889.0,1901.0,05_Treadmill1,1894
press_button,2424.0,2451.0,05_Treadmill1,2437
press_button,2630.0,2650.0,05_Treadmill1,2640
insert_foot,3164.0,3197.0,05_Treadmill1,3180
insert_foot,3495.0,3528.0,05_Treadmill1,3510
press_button,3821.0,3852.0,05_Treadmill1,3837
press_button,4136.0,4157.0,05_Treadmill1,4146
press_button,4157.0,4166.0,05_Treadmill1,4161
press_button,4166.0,4188.0,05_Treadmill1,4176
press_button,4188.0,4198.0,05_Treadmill1,4193
press_button,4198.0,4226.0,05_Treadmill1,4212
press_button,4820.0,4851.0,05_Treadmill1,4835
press_button,4851.0,4867.0,05_Treadmill1,4858
press_button,4867.0,4879.0,05_Treadmill1,4873
press_button,4879.0,4892.0,05_Treadmill1,4885
press_button,5211.0,5239.0,05_Treadmill1,5225
press_button,5239.0,5261.0,05_Treadmill1,5249
press_button,5276.0,5300.0,05_Treadmill1,5287
press_button,200.0,225.0,05_Treadmill2,213
hold-down_button,367.0,474.0,05_Treadmill2,419
hold-down_button,609.0,708.0,05_Treadmill2,658
hold-down_button,916.0,979.0,05_Treadmill2,948
press_button,1837.0,1864.0,05_Treadmill2,1850
press_button,1864.0,1873.0,05_Treadmill2,1868
hold-down_button,2061.0,2130.0,05_Treadmill2,2095
press_button,2501.0,2518.0,05_Treadmill2,2509
press_button,2518.0,2534.0,05_Treadmill2,2525
press_button,2966.0,2985.0,05_Treadmill2,2975
press_button,3143.0,3167.0,05_Treadmill2,3154
insert_foot,3665.0,3711.0,05_Treadmill2,3687
insert_foot,3712.0,3769.0,05_Treadmill2,3740
press_button,4026.9999999999995,4055.9999999999995,05_Treadmill2,4041
press_button,4298.0,4320.0,05_Treadmill2,4308
press_button,4320.0,4338.0,05_Treadmill2,4328
press_button,4335.0,4350.0,05_Treadmill2,4342
press_button,4350.0,4366.0,05_Treadmill2,4357
press_button,4366.0,4382.0,05_Treadmill2,4373
press_button,4382.0,4396.0,05_Treadmill2,4389
press_button,5008.0,5036.0,05_Treadmill2,5021
press_button,5036.0,5050.0,05_Treadmill2,5042
press_button,5050.0,5062.0,05_Treadmill2,5055
press_button,5820.0,5859.0,05_Treadmill2,5839
press_button,5871.0,5900.0,05_Treadmill2,5885
press_button,203.0,221.0,05_Treadmill3,211
hold-down_button,462.0,665.0,05_Treadmill3,563
hold-down_button,1594.0,1626.0,05_Treadmill3,1609
press_button,2271.0,2298.0,05_Treadmill3,2284
press_button,2298.0,2308.0,05_Treadmill3,2302
press_button,2308.0,2324.0,05_Treadmill3,2316
press_button,2333.0,2354.0,05_Treadmill3,2343
press_button,2354.0,2370.0,05_Treadmill3,2361
press_button,2370.0,2385.0,05_Treadmill3,2377
press_button,2650.0,2667.0,05_Treadmill3,2658
press_button,2784.0,2805.0,05_Treadmill3,2794
insert_foot,3270.0,3306.0,05_Treadmill3,3287
insert_foot,3310.0,3406.0,05_Treadmill3,3358
press_button,3590.0,3615.0,05_Treadmill3,3602
press_button,3694.0,3717.0,05_Treadmill3,3705
press_button,3717.0,3729.0,05_Treadmill3,3723
press_button,3729.0,3744.0,05_Treadmill3,3736
press_button,3744.0,3760.0,05_Treadmill3,3751
press_button,3760.0,3775.0,05_Treadmill3,3767
press_button,3775.0,3786.0,05_Treadmill3,3780
press_button,4554.0,4588.0,05_Treadmill3,4571
press_button,4587.0,4616.0,05_Treadmill3,4601
move_seat,94.0,193.0,06_Row1,145
move_rest,244.0,329.0,06_Row1,287
pull-out_weight-pin,444.0,471.0,06_Row1,457
insert_weight-pin,471.0,521.0,06_Row1,495
pull_rowing-machine,617.0,649.0,06_Row1,632
push_rowing-machine,649.0,691.0,06_Row1,669
pull_rowing-machine,691.0,719.0,06_Row1,704
push_rowing-machine,719.0,758.0,06_Row1,738
pull_rowing-machine,758.0,783.0,06_Row1,770
push_rowing-machine,783.0,816.0,06_Row1,799
pull_rowing-machine,816.0,847.0,06_Row1,831
push_rowing-machine,847.0,881.0,06_Row1,863
pull_rowing-machine,881.0,909.0,06_Row1,894
push_rowing-machine,909.0,944.0,06_Row1,926
pull_rowing-machine,944.0,968.9999999999999,06_Row1,956
push_rowing-machine,968.9999999999999,1002.9999999999999,06_Row1,985
pull_rowing-machine,1002.9999999999999,1035.0,06_Row1,1018
push_rowing-machine,1035.0,1063.0,06_Row1,1048
pull_rowing-machine,1063.0,1092.0,06_Row1,1077
push_rowing-machine,1092.0,1129.0,06_Row1,1110
pull_rowing-machine,1129.0,1157.0,06_Row1,1143
push_rowing-machine,1157.0,1189.0,06_Row1,1173
pull_rowing-machine,1189.0,1224.0,06_Row1,1206
push_rowing-machine,1224.0,1262.0,06_Row1,1243
let-go_rowing-machine,1262.0,1307.0,06_Row1,1284
pull-out_weight-pin,1337.0,1364.0,06_Row1,1350
insert_weight-pin,1364.0,1416.0,06_Row1,1390
move_seat,90.0,167.0,06_Row2,128
move_rest,187.0,258.0,06_Row2,222
pull-out_weight-pin,345.0,381.0,06_Row2,362
insert_weight-pin,381.0,440.0,06_Row2,409
pull_rowing-machine,549.0,577.0,06_Row2,563
push_rowing-machine,577.0,613.0,06_Row2,594
pull_rowing-machine,613.0,641.0,06_Row2,627
push_rowing-machine,641.0,675.0,06_Row2,657
pull_rowing-machine,675.0,706.0,06_Row2,690
push_rowing-machine,706.0,740.0,06_Row2,723
pull_rowing-machine,740.0,768.0,06_Row2,754
push_rowing-machine,768.0,797.0,06_Row2,782
pull_rowing-machine,797.0,829.0,06_Row2,812
push_rowing-machine,829.0,860.0,06_Row2,844
pull_rowing-machine,860.0,885.0,06_Row2,872
push_rowing-machine,885.0,918.0,06_Row2,901
pull_rowing-machine,918.0,944.0,06_Row2,930
push_rowing-machine,944.0,978.0,06_Row2,960
pull_rowing-machine,978.0,1005.0,06_Row2,991
push_rowing-machine,1005.0,1034.0,06_Row2,1019
pull_rowing-machine,1034.0,1063.0,06_Row2,1048
push_rowing-machine,1063.0,1096.0,06_Row2,1079
pull_rowing-machine,1096.0,1129.0,06_Row2,1113
push_rowing-machine,1129.0,1171.0,06_Row2,1150
let-go_rowing-machine,1171.0,1198.0,06_Row2,1184
pull-out_weight-pin,1222.0,1259.0,06_Row2,1240
insert_weight-pin,1259.0,1301.0,06_Row2,1279
move_seat,119.0,192.0,06_Row3,154
move_seat,209.0,292.0,06_Row3,250
pull-out_weight-pin,377.0,407.0,06_Row3,391
insert_weight-pin,407.0,450.0,06_Row3,428
pull_rowing-machine,500.00000000000006,548.0,06_Row3,524
push_rowing-machine,548.0,583.0,06_Row3,566
pull_rowing-machine,583.0,608.0,06_Row3,595
push_rowing-machine,608.0,641.0,06_Row3,624
pull_rowing-machine,641.0,665.0,06_Row3,652
push_rowing-machine,665.0,696.0,06_Row3,680
pull_rowing-machine,696.0,722.0,06_Row3,709
push_rowing-machine,722.0,754.0,06_Row3,737
pull_rowing-machine,754.0,784.0,06_Row3,769
push_rowing-machine,784.0,817.0,06_Row3,800
pull_rowing-machine,817.0,843.0,06_Row3,830
push_rowing-machine,843.0,876.0,06_Row3,859
pull_rowing-machine,876.0,898.0,06_Row3,886
push_rowing-machine,898.0,929.0,06_Row3,913
pull_rowing-machine,929.0,954.0,06_Row3,941
push_rowing-machine,954.0,987.9999999999999,06_Row3,970
pull_rowing-machine,987.9999999999999,1013.0,06_Row3,1000
push_rowing-machine,1013.0,1047.0,06_Row3,1030
pull_rowing-machine,1047.0,1071.0,06_Row3,1059
push_rowing-machine,1071.0,1107.0,06_Row3,1089
let-go_rowing-machine,1107.0,1146.0,06_Row3,1126
pull-out_weight-pin,1174.0,1201.0,06_Row3,1187
insert_weight-pin,1201.0,1253.0,06_Row3,1227
press_button,178.0,229.0,06_Treadmill1,203
hold-down_button,331.0,528.0,06_Treadmill1,430
press_button,568.0,595.0,06_Treadmill1,580
press_button,595.0,609.0,06_Treadmill1,602
press_button,609.0,623.0,06_Treadmill1,615
press_button,623.0,637.0,06_Treadmill1,630
press_button,637.0,651.0,06_Treadmill1,644
press_button,651.0,664.0,06_Treadmill1,657
press_button,664.0,674.0,06_Treadmill1,668
press_button,1724.0,1769.0,06_Treadmill1,1746
press_button,1769.0,1779.0,06_Treadmill1,1773
press_button,1779.0,1791.0,06_Treadmill1,1784
press_button,1791.0,1822.0,06_Treadmill1,1806
press_button,1822.0,1835.0,06_Treadmill1,1828
press_button,1835.0,1848.0,06_Treadmill1,1841
press_button,1848.0,1863.0,06_Treadmill1,1855
press_button,1863.0,1882.0,06_Treadmill1,1872
hold-down_button,1897.0,2097.0,06_Treadmill1,1997
press_button,2115.0,2159.0,06_Treadmill1,2137
press_button,2159.0,2284.0,06_Treadmill1,2221
press_button,2846.0,2912.0,06_Treadmill1,2878
press_button,2915.0,2953.0,06_Treadmill1,2933
press_button,2959.0,2975.0,06_Treadmill1,2966
hold-down_button,3009.0,3088.0,06_Treadmill1,3048
press_button,4433.0,4469.0,06_Treadmill1,4451
press_button,4469.0,4493.0,06_Treadmill1,4480
press_button,4493.0,4545.0,06_Treadmill1,4519
press_button,4560.0,4607.0,06_Treadmill1,4583
press_button,128.0,182.0,06_Treadmill2,154
hold-down_button,300.0,512.0,06_Treadmill2,405
hold-down_button,522.0,619.0,06_Treadmill2,569
press_button,1963.0,1994.0,06_Treadmill2,1978
press_button,1994.0,2009.0,06_Treadmill2,2001
press_button,2009.0,2029.0000000000002,06_Treadmill2,2019
press_button,2029.0000000000002,2042.9999999999998,06_Treadmill2,2036
press_button,2042.9999999999998,2063.0,06_Treadmill2,2053
press_button,2063.0,2079.0,06_Treadmill2,2070
hold-down_button,2112.0,2253.0,06_Treadmill2,2179
press_button,2288.0,2335.0,06_Treadmill2,2311
press_button,2433.0,2471.0,06_Treadmill2,2451
press_button,2916.0,2972.0,06_Treadmill2,2943
press_button,3022.0,3067.0,06_Treadmill2,3044
hold-down_button,3145.0,3256.0,06_Treadmill2,3200
hold-down_button,4691.0,4838.0,06_Treadmill2,4764
press_button,4899.0,4947.0,06_Treadmill2,4922
press_button,4947.0,4978.0,06_Treadmill2,4963
press_button,5004.0,5039.0,06_Treadmill2,5021
press_button,172.0,220.0,06_Treadmill3,195
hold-down_button,346.0,547.0,06_Treadmill3,441
hold-down_button,561.0,697.0,06_Treadmill3,629
press_button,1837.0,1860.0,06_Treadmill3,1848
press_button,1860.0,1879.0,06_Treadmill3,1869
press_button,1879.0,1897.0,06_Treadmill3,1887
press_button,1896.0,1908.0,06_Treadmill3,1901
press_button,1908.0,1925.0000000000002,06_Treadmill3,1916
press_button,1925.0000000000002,1940.0000000000002,06_Treadmill3,1932
press_button,1940.0000000000002,1956.0,06_Treadmill3,1948
press_button,1954.0000000000002,1972.0,06_Treadmill3,1962
press_button,1997.9999999999998,2022.0000000000002,06_Treadmill3,2010
hold-down_button,2047.0,2262.0,06_Treadmill3,2155
press_button,2297.0,2353.0,06_Treadmill3,2325
press_button,2460.0,2544.0,06_Treadmill3,2502
press_button,3038.0,3090.0,06_Treadmill3,3063
hold-down_button,3138.0,3237.0,06_Treadmill3,3187
hold-down_button,4324.0,4484.0,06_Treadmill3,4405
press_button,4516.0,4561.0,06_Treadmill3,4537
press_button,4585.0,4643.0,06_Treadmill3,4614
press_button,4694.0,4717.0,06_Treadmill3,4705
move_seat,106.0,225.0,07_Row1,165
move_rest,399.0,582.0,07_Row1,490
pull-out_weight-pin,628.0,665.0,07_Row1,646
insert_weight-pin,665.0,704.0,07_Row1,684
pull_rowing-machine,745.0,852.0,07_Row1,799
push_rowing-machine,852.0,916.0,07_Row1,884
pull_rowing-machine,916.0,946.0,07_Row1,931
push_rowing-machine,946.0,1007.0000000000001,07_Row1,976
pull_rowing-machine,1007.0000000000001,1038.0,07_Row1,1022
push_rowing-machine,1038.0,1105.0,07_Row1,1071
pull_rowing-machine,1105.0,1139.0,07_Row1,1121
push_rowing-machine,1139.0,1198.0,07_Row1,1168
pull_rowing-machine,1198.0,1233.0,07_Row1,1215
push_rowing-machine,1233.0,1289.0,07_Row1,1260
pull_rowing-machine,1289.0,1320.0,07_Row1,1304
push_rowing-machine,1320.0,1376.0,07_Row1,1347
pull_rowing-machine,1376.0,1406.0,07_Row1,1390
push_rowing-machine,1406.0,1462.0,07_Row1,1433
pull_rowing-machine,1462.0,1495.0,07_Row1,1477
push_rowing-machine,1495.0,1547.0,07_Row1,1520
pull_rowing-machine,1547.0,1582.0,07_Row1,1564
push_rowing-machine,1582.0,1638.0,07_Row1,1610
pull_rowing-machine,1638.0,1674.0,07_Row1,1656
push_rowing-machine,1674.0,1729.0,07_Row1,1702
pull_rowing-machine,1729.0,1767.0,07_Row1,1747
push_rowing-machine,1767.0,1813.0,07_Row1,1789
let-go_rowing-machine,1813.0,1870.0,07_Row1,1841
move_seat,100.0,194.0,07_Row2,147
move_rest,350.0,477.0,07_Row2,414
pull-out_weight-pin,516.0,551.0,07_Row2,533
insert_weight-pin,551.0,622.0,07_Row2,586
pull_rowing-machine,650.0,748.0,07_Row2,700
push_rowing-machine,748.0,801.0,07_Row2,774
pull_rowing-machine,801.0,844.0,07_Row2,822
push_rowing-machine,844.0,904.0,07_Row2,872
pull_rowing-machine,904.0,939.0,07_Row2,921
push_rowing-machine,939.0,992.0000000000001,07_Row2,965
pull_rowing-machine,992.0000000000001,1034.0,07_Row2,1012
push_rowing-machine,1034.0,1086.0,07_Row2,1060
pull_rowing-machine,1086.0,1123.0,07_Row2,1105
push_rowing-machine,1123.0,1183.0,07_Row2,1151
pull_rowing-machine,1183.0,1219.0,07_Row2,1201
push_rowing-machine,1219.0,1270.0,07_Row2,1243
pull_rowing-machine,1270.0,1310.0,07_Row2,1290
push_rowing-machine,1310.0,1362.0,07_Row2,1336
pull_rowing-machine,1362.0,1398.0,07_Row2,1380
